city,latitude,longitude,timestamp,temperature,humidity,pressure,wind_speed
Islamabad,33.7104,73.1338,2026-02-16 00:00:00+00:00,11.6,45,951.3,0.63
Islamabad,33.7104,73.1338,2026-02-16 01:00:00+00:00,11.1,48,951.1,1.01
Islamabad,33.7104,73.1338,2026-02-16 02:00:00+00:00,10.4,53,951.5,0.68
Islamabad,33.7104,73.1338,2026-02-16 03:00:00+00:00,12.8,53,952.5,0.66
Islamabad,33.7104,73.1338,2026-02-16 04:00:00+00:00,16.1,55,953.4,0.59
Islamabad,33.7104,73.1338,2026-02-16 05:00:00+00:00,18.7,43,954.2,0.76
Islamabad,33.7104,73.1338,2026-02-16 06:00:00+00:00,19.8,43,954.5,1.15
Islamabad,33.7104,73.1338,2026-02-16 07:00:00+00:00,21.9,39,954.2,1.09
Islamabad,33.7104,73.1338,2026-02-16 08:00:00+00:00,23.1,35,953.3,1.66
Islamabad,33.7104,73.1338,2026-02-16 09:00:00+00:00,23.5,31,952.4,1.83
Islamabad,33.7104,73.1338,2026-02-16 10:00:00+00:00,23.2,29,951.7,1.97
Islamabad,33.7104,73.1338,2026-02-16 11:00:00+00:00,22.4,31,951.5,1.66
Islamabad,33.7104,73.1338,2026-02-16 12:00:00+00:00,19.8,52,950.9,1.3
Islamabad,33.7104,73.1338,2026-02-16 13:00:00+00:00,16.2,57,950.6,1.39
Islamabad,33.7104,73.1338,2026-02-16 14:00:00+00:00,14.9,63,950.8,1.37
Islamabad,33.7104,73.1338,2026-02-16 15:00:00+00:00,13.1,68,951.3,1.6
Islamabad,33.7104,73.1338,2026-02-16 16:00:00+00:00,12.9,63,951.9,1.77
Islamabad,33.7104,73.1338,2026-02-16 17:00:00+00:00,12.5,61,952.0,1.93
Islamabad,33.7104,73.1338,2026-02-16 18:00:00+00:00,11.7,63,952.1,1.28
Islamabad,33.7104,73.1338,2026-02-16 19:00:00+00:00,12.0,61,952.3,1.59
Islamabad,33.7104,73.1338,2026-02-16 20:00:00+00:00,11.5,60,952.3,1.23
Islamabad,33.7104,73.1338,2026-02-16 21:00:00+00:00,11.2,58,952.1,1.14
Islamabad,33.7104,73.1338,2026-02-16 22:00:00+00:00,11.4,57,952.5,1.32
Islamabad,33.7104,73.1338,2026-02-16 23:00:00+00:00,11.1,59,952.5,1.3
Islamabad,33.7104,73.1338,2026-02-17 00:00:00+00:00,11.8,55,952.1,0.96
Islamabad,33.7104,73.1338,2026-02-17 01:00:00+00:00,11.7,56,952.7,0.97
Islamabad,33.7104,73.1338,2026-02-17 02:00:00+00:00,11.6,57,953.6,1.21
Islamabad,33.7104,73.1338,2026-02-17 03:00:00+00:00,12.9,58,955.3,2.12
Islamabad,33.7104,73.1338,2026-02-17 04:00:00+00:00,15.5,57,956.2,1.66
Islamabad,33.7104,73.1338,2026-02-17 05:00:00+00:00,18.7,50,957.0,0.21
Islamabad,33.7104,73.1338,2026-02-17 06:00:00+00:00,20.1,44,957.7,1.31
Islamabad,33.7104,73.1338,2026-02-17 07:00:00+00:00,21.2,39,957.8,1.17
Islamabad,33.7104,73.1338,2026-02-17 08:00:00+00:00,21.3,42,957.2,1.95
Islamabad,33.7104,73.1338,2026-02-17 09:00:00+00:00,21.4,45,956.6,2.02
Islamabad,33.7104,73.1338,2026-02-17 10:00:00+00:00,21.2,45,956.2,2.16
Islamabad,33.7104,73.1338,2026-02-17 11:00:00+00:00,20.7,46,956.1,1.63
Islamabad,33.7104,73.1338,2026-02-17 12:00:00+00:00,20.1,54,954.9,0.6
Islamabad,33.7104,73.1338,2026-02-17 13:00:00+00:00,16.6,58,953.9,1.22
Islamabad,33.7104,73.1338,2026-02-17 14:00:00+00:00,14.3,68,953.8,1.3
Islamabad,33.7104,73.1338,2026-02-17 15:00:00+00:00,11.9,76,953.8,1.75
Islamabad,33.7104,73.1338,2026-02-17 16:00:00+00:00,10.7,76,953.9,1.77
Islamabad,33.7104,73.1338,2026-02-17 17:00:00+00:00,10.4,71,953.5,1.83
Islamabad,33.7104,73.1338,2026-02-17 18:00:00+00:00,10.4,68,952.9,1.77
Islamabad,33.7104,73.1338,2026-02-17 19:00:00+00:00,10.9,65,952.6,1.96
Islamabad,33.7104,73.1338,2026-02-17 20:00:00+00:00,10.5,65,952.6,1.7
Islamabad,33.7104,73.1338,2026-02-17 21:00:00+00:00,10.2,66,952.3,1.81
Islamabad,33.7104,73.1338,2026-02-17 22:00:00+00:00,10.0,67,952.0,1.54
Islamabad,33.7104,73.1338,2026-02-17 23:00:00+00:00,9.8,68,951.8,1.44
Islamabad,33.7104,73.1338,2026-02-18 00:00:00+00:00,9.9,67,952.5,0.43
Islamabad,33.7104,73.1338,2026-02-18 01:00:00+00:00,9.9,66,952.9,0.81
Islamabad,33.7104,73.1338,2026-02-18 02:00:00+00:00,10.0,65,953.4,0.84
Islamabad,33.7104,73.1338,2026-02-18 03:00:00+00:00,13.0,58,954.7,0.63
Islamabad,33.7104,73.1338,2026-02-18 04:00:00+00:00,16.2,54,955.8,1.05
Islamabad,33.7104,73.1338,2026-02-18 05:00:00+00:00,18.5,47,956.5,0.97
Islamabad,33.7104,73.1338,2026-02-18 06:00:00+00:00,19.8,42,957.5,1.32
Islamabad,33.7104,73.1338,2026-02-18 07:00:00+00:00,21.4,36,957.1,1.6
Islamabad,33.7104,73.1338,2026-02-18 08:00:00+00:00,21.8,36,956.7,2.02
Islamabad,33.7104,73.1338,2026-02-18 09:00:00+00:00,21.8,39,956.0,2.34
Islamabad,33.7104,73.1338,2026-02-18 10:00:00+00:00,20.8,44,955.8,2.7
Islamabad,33.7104,73.1338,2026-02-18 11:00:00+00:00,20.7,45,955.5,1.48
Islamabad,33.7104,73.1338,2026-02-18 12:00:00+00:00,19.4,60,954.9,1.27
Islamabad,33.7104,73.1338,2026-02-18 13:00:00+00:00,17.1,58,954.7,0.86
Islamabad,33.7104,73.1338,2026-02-18 14:00:00+00:00,15.1,64,954.7,1.23
Islamabad,33.7104,73.1338,2026-02-18 15:00:00+00:00,14.1,68,954.9,1.61
Islamabad,33.7104,73.1338,2026-02-18 16:00:00+00:00,13.1,72,955.0,1.66
Islamabad,33.7104,73.1338,2026-02-18 17:00:00+00:00,12.6,72,955.2,1.62
Islamabad,33.7104,73.1338,2026-02-18 18:00:00+00:00,12.8,71,955.2,1.36
Islamabad,33.7104,73.1338,2026-02-18 19:00:00+00:00,12.7,69,955.2,1.58
Islamabad,33.7104,73.1338,2026-02-18 20:00:00+00:00,12.0,69,954.7,1.5
Islamabad,33.7104,73.1338,2026-02-18 21:00:00+00:00,11.4,71,954.7,1.46
Islamabad,33.7104,73.1338,2026-02-18 22:00:00+00:00,11.2,73,954.6,1.69
Islamabad,33.7104,73.1338,2026-02-18 23:00:00+00:00,10.7,74,954.6,1.33
Islamabad,33.7104,73.1338,2026-02-19 00:00:00+00:00,9.7,80,954.5,0.65
Islamabad,33.7104,73.1338,2026-02-19 01:00:00+00:00,10.5,76,955.2,1.02
Islamabad,33.7104,73.1338,2026-02-19 02:00:00+00:00,10.4,77,955.4,0.84
Islamabad,33.7104,73.1338,2026-02-19 03:00:00+00:00,13.2,69,956.9,0.85
Islamabad,33.7104,73.1338,2026-02-19 04:00:00+00:00,16.7,63,958.0,0.18
Islamabad,33.7104,73.1338,2026-02-19 05:00:00+00:00,19.0,52,958.6,0.96
Islamabad,33.7104,73.1338,2026-02-19 06:00:00+00:00,20.5,48,959.0,1.8
Islamabad,33.7104,73.1338,2026-02-19 07:00:00+00:00,22.3,44,958.5,1.84
Islamabad,33.7104,73.1338,2026-02-19 08:00:00+00:00,23.3,41,957.7,2.02
Islamabad,33.7104,73.1338,2026-02-19 09:00:00+00:00,23.8,37,956.9,2.06
Islamabad,33.7104,73.1338,2026-02-19 10:00:00+00:00,23.8,32,956.4,1.79
Islamabad,33.7104,73.1338,2026-02-19 11:00:00+00:00,23.3,32,955.9,1.65
Islamabad,33.7104,73.1338,2026-02-19 12:00:00+00:00,21.2,52,955.9,1.05
Islamabad,33.7104,73.1338,2026-02-19 13:00:00+00:00,18.0,52,955.8,1.08
Islamabad,33.7104,73.1338,2026-02-19 14:00:00+00:00,16.1,61,956.0,1.09
Islamabad,33.7104,73.1338,2026-02-19 15:00:00+00:00,14.2,71,956.2,1.37
Islamabad,33.7104,73.1338,2026-02-19 16:00:00+00:00,12.8,75,956.4,1.81
Islamabad,33.7104,73.1338,2026-02-19 17:00:00+00:00,12.7,72,956.8,1.64
Islamabad,33.7104,73.1338,2026-02-19 18:00:00+00:00,13.0,69,957.3,1.08
Islamabad,33.7104,73.1338,2026-02-19 19:00:00+00:00,13.2,66,957.7,1.26
Islamabad,33.7104,73.1338,2026-02-19 20:00:00+00:00,12.2,68,957.6,1.12
Islamabad,33.7104,73.1338,2026-02-19 21:00:00+00:00,11.9,69,957.3,1.23
Islamabad,33.7104,73.1338,2026-02-19 22:00:00+00:00,11.9,71,957.1,1.21
Islamabad,33.7104,73.1338,2026-02-19 23:00:00+00:00,11.7,73,956.9,1.16
Islamabad,33.7104,73.1338,2026-02-20 00:00:00+00:00,11.4,73,957.2,0.78
Islamabad,33.7104,73.1338,2026-02-20 01:00:00+00:00,11.2,74,957.5,1.07
Islamabad,33.7104,73.1338,2026-02-20 02:00:00+00:00,11.1,74,958.0,1.04
Islamabad,33.7104,73.1338,2026-02-20 03:00:00+00:00,13.4,68,959.2,1.3
Islamabad,33.7104,73.1338,2026-02-20 04:00:00+00:00,16.9,63,960.6,1.15
Islamabad,33.7104,73.1338,2026-02-20 05:00:00+00:00,19.5,52,961.3,1.1
Islamabad,33.7104,73.1338,2026-02-20 06:00:00+00:00,20.8,45,961.7,1.61
Islamabad,33.7104,73.1338,2026-02-20 07:00:00+00:00,22.6,42,961.3,1.75
Islamabad,33.7104,73.1338,2026-02-20 08:00:00+00:00,23.7,39,960.3,2.21
Islamabad,33.7104,73.1338,2026-02-20 09:00:00+00:00,24.1,34,959.3,2.65
Islamabad,33.7104,73.1338,2026-02-20 10:00:00+00:00,23.9,33,958.5,2.8
Islamabad,33.7104,73.1338,2026-02-20 11:00:00+00:00,23.3,34,958.0,2.49
Islamabad,33.7104,73.1338,2026-02-20 12:00:00+00:00,20.5,51,957.3,1.59
Islamabad,33.7104,73.1338,2026-02-20 13:00:00+00:00,17.2,56,956.6,1.3
Islamabad,33.7104,73.1338,2026-02-20 14:00:00+00:00,15.1,67,956.3,1.58
Islamabad,33.7104,73.1338,2026-02-20 15:00:00+00:00,12.6,81,955.8,2.05
Islamabad,33.7104,73.1338,2026-02-20 16:00:00+00:00,11.6,85,955.5,2.22
Islamabad,33.7104,73.1338,2026-02-20 17:00:00+00:00,11.4,81,955.1,2.21
Islamabad,33.7104,73.1338,2026-02-20 18:00:00+00:00,11.1,80,955.0,1.84
Islamabad,33.7104,73.1338,2026-02-20 19:00:00+00:00,12.0,70,954.8,1.79
Islamabad,33.7104,73.1338,2026-02-20 20:00:00+00:00,12.1,66,954.4,1.96
Islamabad,33.7104,73.1338,2026-02-20 21:00:00+00:00,12.0,67,953.6,1.85
Islamabad,33.7104,73.1338,2026-02-20 22:00:00+00:00,11.6,68,952.9,1.65
Islamabad,33.7104,73.1338,2026-02-20 23:00:00+00:00,11.1,69,952.2,1.53
Islamabad,33.7104,73.1338,2026-02-21 00:00:00+00:00,9.5,77,951.7,0.78
Islamabad,33.7104,73.1338,2026-02-21 01:00:00+00:00,9.9,77,951.7,1.05
Islamabad,33.7104,73.1338,2026-02-21 02:00:00+00:00,9.7,79,951.7,0.87
Islamabad,33.7104,73.1338,2026-02-21 03:00:00+00:00,12.3,74,952.7,1.13
Islamabad,33.7104,73.1338,2026-02-21 04:00:00+00:00,16.5,63,953.7,0.1
Islamabad,33.7104,73.1338,2026-02-21 05:00:00+00:00,18.7,55,954.3,1.02
Islamabad,33.7104,73.1338,2026-02-21 06:00:00+00:00,19.7,50,954.7,1.61
Islamabad,33.7104,73.1338,2026-02-21 07:00:00+00:00,21.8,44,954.3,1.36
Islamabad,33.7104,73.1338,2026-02-21 08:00:00+00:00,23.1,40,953.5,1.41
Islamabad,33.7104,73.1338,2026-02-21 09:00:00+00:00,23.8,36,952.5,1.54
Islamabad,33.7104,73.1338,2026-02-21 10:00:00+00:00,24.0,32,951.7,1.3
Islamabad,33.7104,73.1338,2026-02-21 11:00:00+00:00,23.6,29,951.0,1.14
Islamabad,33.7104,73.1338,2026-02-21 12:00:00+00:00,21.4,48,950.4,1.07
Islamabad,33.7104,73.1338,2026-02-21 13:00:00+00:00,17.8,46,949.7,1.22
Islamabad,33.7104,73.1338,2026-02-21 14:00:00+00:00,15.8,56,949.9,1.39
Islamabad,33.7104,73.1338,2026-02-21 15:00:00+00:00,13.0,68,949.5,2.2
Islamabad,33.7104,73.1338,2026-02-21 16:00:00+00:00,12.1,68,949.4,2.06
Islamabad,33.7104,73.1338,2026-02-21 17:00:00+00:00,12.2,65,949.5,1.69
Islamabad,33.7104,73.1338,2026-02-21 18:00:00+00:00,12.2,66,949.6,1.08
Islamabad,33.7104,73.1338,2026-02-21 19:00:00+00:00,12.3,67,949.3,1.37
Islamabad,33.7104,73.1338,2026-02-21 20:00:00+00:00,12.0,69,949.0,1.39
Islamabad,33.7104,73.1338,2026-02-21 21:00:00+00:00,11.8,69,948.7,1.23
Islamabad,33.7104,73.1338,2026-02-21 22:00:00+00:00,11.8,70,948.2,1.34
Islamabad,33.7104,73.1338,2026-02-21 23:00:00+00:00,11.7,72,947.7,1.32
Islamabad,33.7104,73.1338,2026-02-22 00:00:00+00:00,11.5,77,947.8,1.06
Islamabad,33.7104,73.1338,2026-02-22 01:00:00+00:00,11.4,80,947.9,1.12
Islamabad,33.7104,73.1338,2026-02-22 02:00:00+00:00,11.1,82,948.2,0.98
Islamabad,33.7104,73.1338,2026-02-22 03:00:00+00:00,13.4,76,949.1,1.21
Islamabad,33.7104,73.1338,2026-02-22 04:00:00+00:00,17.3,65,950.2,0.2
Islamabad,33.7104,73.1338,2026-02-22 05:00:00+00:00,19.8,55,950.7,1.15
Islamabad,33.7104,73.1338,2026-02-22 06:00:00+00:00,21.1,52,951.0,1.6
Islamabad,33.7104,73.1338,2026-02-22 07:00:00+00:00,22.8,46,950.5,1.92
Islamabad,33.7104,73.1338,2026-02-22 08:00:00+00:00,23.8,41,950.1,2.23
Islamabad,33.7104,73.1338,2026-02-22 09:00:00+00:00,24.3,36,949.2,1.98
Islamabad,33.7104,73.1338,2026-02-22 10:00:00+00:00,24.5,33,948.9,1.71
Islamabad,33.7104,73.1338,2026-02-22 11:00:00+00:00,24.1,32,948.6,1.5
Islamabad,33.7104,73.1338,2026-02-22 12:00:00+00:00,22.4,49,948.5,0.36
Islamabad,33.7104,73.1338,2026-02-22 13:00:00+00:00,19.7,49,948.4,0.2
Islamabad,33.7104,73.1338,2026-02-22 14:00:00+00:00,17.4,52,948.8,0.6
Islamabad,33.7104,73.1338,2026-02-22 15:00:00+00:00,16.2,57,948.9,1.41
Islamabad,33.7104,73.1338,2026-02-22 16:00:00+00:00,15.0,62,949.2,1.53
Islamabad,33.7104,73.1338,2026-02-22 17:00:00+00:00,13.7,68,949.1,1.83
Islamabad,33.7104,73.1338,2026-02-22 18:00:00+00:00,13.4,71,949.2,1.36
Islamabad,33.7104,73.1338,2026-02-22 19:00:00+00:00,12.8,73,949.1,1.52
Islamabad,33.7104,73.1338,2026-02-22 20:00:00+00:00,12.1,73,948.9,1.41
Islamabad,33.7104,73.1338,2026-02-22 21:00:00+00:00,11.9,70,948.4,1.19
Islamabad,33.7104,73.1338,2026-02-22 22:00:00+00:00,12.1,67,948.0,1.28
Islamabad,33.7104,73.1338,2026-02-22 23:00:00+00:00,12.3,65,947.7,1.39
Islamabad,33.7104,73.1338,2026-02-23 00:00:00+00:00,11.3,66,947.4,0.92
Islamabad,33.7104,73.1338,2026-02-23 01:00:00+00:00,11.5,64,947.7,1.23
Islamabad,33.7104,73.1338,2026-02-23 02:00:00+00:00,11.2,67,948.2,1.14
Islamabad,33.7104,73.1338,2026-02-23 03:00:00+00:00,13.9,64,949.3,1.3
Islamabad,33.7104,73.1338,2026-02-23 04:00:00+00:00,17.9,57,950.9,0.36
Islamabad,33.7104,73.1338,2026-02-23 05:00:00+00:00,20.5,50,951.3,0.51
Islamabad,33.7104,73.1338,2026-02-23 06:00:00+00:00,21.8,49,951.8,1.47
Islamabad,33.7104,73.1338,2026-02-23 07:00:00+00:00,23.7,39,951.5,2.02
Islamabad,33.7104,73.1338,2026-02-23 08:00:00+00:00,24.4,34,951.1,2.44
Islamabad,33.7104,73.1338,2026-02-23 09:00:00+00:00,24.6,32,950.5,2.2
Islamabad,33.7104,73.1338,2026-02-23 10:00:00+00:00,24.6,31,950.0,1.81
Islamabad,33.7104,73.1338,2026-02-23 11:00:00+00:00,24.2,32,949.8,1.43
Islamabad,33.7104,73.1338,2026-02-23 12:00:00+00:00,22.3,49,949.5,0.66
Islamabad,33.7104,73.1338,2026-02-23 13:00:00+00:00,19.7,46,949.4,0.34
Islamabad,33.7104,73.1338,2026-02-23 14:00:00+00:00,17.0,56,949.6,0.91
Islamabad,33.7104,73.1338,2026-02-23 15:00:00+00:00,15.5,64,949.7,1.52
Islamabad,33.7104,73.1338,2026-02-23 16:00:00+00:00,13.5,73,950.0,2.14
Islamabad,33.7104,73.1338,2026-02-23 17:00:00+00:00,12.6,75,949.9,2.26
Islamabad,33.7104,73.1338,2026-02-23 18:00:00+00:00,12.2,78,950.1,1.37
Islamabad,33.7104,73.1338,2026-02-23 19:00:00+00:00,12.9,72,950.2,1.72
Islamabad,33.7104,73.1338,2026-02-23 20:00:00+00:00,12.8,71,950.1,1.66
Islamabad,33.7104,73.1338,2026-02-23 21:00:00+00:00,12.3,70,949.8,1.66
Islamabad,33.7104,73.1338,2026-02-23 22:00:00+00:00,11.9,69,949.3,1.57
Islamabad,33.7104,73.1338,2026-02-23 23:00:00+00:00,11.8,66,949.0,1.64
Islamabad,33.7104,73.1338,2026-02-24 00:00:00+00:00,11.1,69,949.0,0.67
Islamabad,33.7104,73.1338,2026-02-24 01:00:00+00:00,11.3,66,949.4,1.07
Islamabad,33.7104,73.1338,2026-02-24 02:00:00+00:00,11.2,66,950.1,0.95
Islamabad,33.7104,73.1338,2026-02-24 03:00:00+00:00,13.9,63,951.6,1.15
Islamabad,33.7104,73.1338,2026-02-24 04:00:00+00:00,17.5,56,952.7,0.51
Islamabad,33.7104,73.1338,2026-02-24 05:00:00+00:00,20.0,46,953.4,0.91
Islamabad,33.7104,73.1338,2026-02-24 06:00:00+00:00,21.6,45,953.8,1.52
Islamabad,33.7104,73.1338,2026-02-24 07:00:00+00:00,23.6,40,953.7,1.59
Islamabad,33.7104,73.1338,2026-02-24 08:00:00+00:00,24.7,33,953.2,1.54
Islamabad,33.7104,73.1338,2026-02-24 09:00:00+00:00,25.2,29,952.3,1.12
Islamabad,33.7104,73.1338,2026-02-24 10:00:00+00:00,25.1,27,951.8,0.89
Islamabad,33.7104,73.1338,2026-02-24 11:00:00+00:00,24.7,28,951.7,0.82
Islamabad,33.7104,73.1338,2026-02-24 12:00:00+00:00,23.2,44,951.4,0.07
Islamabad,33.7104,73.1338,2026-02-24 13:00:00+00:00,19.6,41,951.3,0.47
Islamabad,33.7104,73.1338,2026-02-24 14:00:00+00:00,16.8,52,951.4,1.16
Islamabad,33.7104,73.1338,2026-02-24 15:00:00+00:00,14.9,66,951.5,1.83
Islamabad,33.7104,73.1338,2026-02-24 16:00:00+00:00,13.4,72,951.7,1.87
Islamabad,33.7104,73.1338,2026-02-24 17:00:00+00:00,13.3,71,951.8,2.47
Islamabad,33.7104,73.1338,2026-02-24 18:00:00+00:00,12.3,76,952.2,0.98
Islamabad,33.7104,73.1338,2026-02-24 19:00:00+00:00,13.1,70,952.5,1.24
Islamabad,33.7104,73.1338,2026-02-24 20:00:00+00:00,13.0,66,952.3,1.49
Islamabad,33.7104,73.1338,2026-02-24 21:00:00+00:00,12.9,63,952.1,1.46
Islamabad,33.7104,73.1338,2026-02-24 22:00:00+00:00,12.8,63,951.6,1.41
Islamabad,33.7104,73.1338,2026-02-24 23:00:00+00:00,12.5,65,951.4,1.16
Islamabad,33.7104,73.1338,2026-02-25 00:00:00+00:00,12.6,65,951.2,0.51
Islamabad,33.7104,73.1338,2026-02-25 01:00:00+00:00,12.5,64,951.6,1.02
Islamabad,33.7104,73.1338,2026-02-25 02:00:00+00:00,12.6,64,951.9,1.11
Islamabad,33.7104,73.1338,2026-02-25 03:00:00+00:00,15.0,62,953.2,1.43
Islamabad,33.7104,73.1338,2026-02-25 04:00:00+00:00,18.7,56,954.1,0.57
Islamabad,33.7104,73.1338,2026-02-25 05:00:00+00:00,21.3,45,954.7,0.92
Islamabad,33.7104,73.1338,2026-02-25 06:00:00+00:00,22.5,43,954.7,1.71
Islamabad,33.7104,73.1338,2026-02-25 07:00:00+00:00,24.1,36,954.4,1.9
Islamabad,33.7104,73.1338,2026-02-25 08:00:00+00:00,24.9,31,953.5,1.89
Islamabad,33.7104,73.1338,2026-02-25 09:00:00+00:00,25.2,28,952.7,2.02
Islamabad,33.7104,73.1338,2026-02-25 10:00:00+00:00,25.0,27,952.2,2.3
Islamabad,33.7104,73.1338,2026-02-25 11:00:00+00:00,24.4,30,951.8,2.08
Islamabad,33.7104,73.1338,2026-02-25 12:00:00+00:00,22.7,47,951.2,0.82
Islamabad,33.7104,73.1338,2026-02-25 13:00:00+00:00,20.3,42,951.4,0.34
Islamabad,33.7104,73.1338,2026-02-25 14:00:00+00:00,17.1,55,951.4,0.9
Islamabad,33.7104,73.1338,2026-02-25 15:00:00+00:00,15.3,67,951.7,1.66
Islamabad,33.7104,73.1338,2026-02-25 16:00:00+00:00,13.4,76,951.8,2.38
Islamabad,33.7104,73.1338,2026-02-25 17:00:00+00:00,12.9,76,952.2,2.06
Islamabad,33.7104,73.1338,2026-02-25 18:00:00+00:00,12.4,77,952.1,1.57
Islamabad,33.7104,73.1338,2026-02-25 19:00:00+00:00,12.9,73,952.3,1.77
Islamabad,33.7104,73.1338,2026-02-25 20:00:00+00:00,13.2,69,952.2,1.81
Islamabad,33.7104,73.1338,2026-02-25 21:00:00+00:00,13.3,66,951.7,1.66
Islamabad,33.7104,73.1338,2026-02-25 22:00:00+00:00,12.9,67,951.3,1.57
Islamabad,33.7104,73.1338,2026-02-25 23:00:00+00:00,12.6,68,950.7,1.26
Islamabad,33.7104,73.1338,2026-02-26 00:00:00+00:00,12.2,67,950.6,0.78
Islamabad,33.7104,73.1338,2026-02-26 01:00:00+00:00,12.3,66,950.4,1.53
Islamabad,33.7104,73.1338,2026-02-26 02:00:00+00:00,11.8,68,950.3,1.48
Islamabad,33.7104,73.1338,2026-02-26 03:00:00+00:00,14.3,66,951.4,1.52
Islamabad,33.7104,73.1338,2026-02-26 04:00:00+00:00,19.0,54,952.2,0.94
Islamabad,33.7104,73.1338,2026-02-26 05:00:00+00:00,21.6,44,952.5,1.34
Islamabad,33.7104,73.1338,2026-02-26 06:00:00+00:00,22.9,37,952.5,1.85
Islamabad,33.7104,73.1338,2026-02-26 07:00:00+00:00,24.2,32,952.0,1.86
Islamabad,33.7104,73.1338,2026-02-26 08:00:00+00:00,24.7,31,951.1,1.69
Islamabad,33.7104,73.1338,2026-02-26 09:00:00+00:00,24.9,31,950.2,1.4
Islamabad,33.7104,73.1338,2026-02-26 10:00:00+00:00,24.8,31,949.6,1.27
Islamabad,33.7104,73.1338,2026-02-26 11:00:00+00:00,24.3,32,948.9,0.96
Islamabad,33.7104,73.1338,2026-02-26 12:00:00+00:00,22.6,48,948.4,0.71
Islamabad,33.7104,73.1338,2026-02-26 13:00:00+00:00,20.2,43,948.1,0.47
Islamabad,33.7104,73.1338,2026-02-26 14:00:00+00:00,17.1,54,947.9,1.03
Islamabad,33.7104,73.1338,2026-02-26 15:00:00+00:00,15.6,63,947.9,1.73
Islamabad,33.7104,73.1338,2026-02-26 16:00:00+00:00,13.7,72,947.9,2.12
Islamabad,33.7104,73.1338,2026-02-26 17:00:00+00:00,12.6,75,947.8,1.71
Islamabad,33.7104,73.1338,2026-02-26 18:00:00+00:00,12.1,79,947.8,1.39
Islamabad,33.7104,73.1338,2026-02-26 19:00:00+00:00,12.3,77,947.8,2.1
Islamabad,33.7104,73.1338,2026-02-26 20:00:00+00:00,12.3,76,947.9,1.82
Islamabad,33.7104,73.1338,2026-02-26 21:00:00+00:00,12.3,74,947.5,1.83
Islamabad,33.7104,73.1338,2026-02-26 22:00:00+00:00,12.2,72,947.0,1.47
Islamabad,33.7104,73.1338,2026-02-26 23:00:00+00:00,12.4,67,946.7,1.42
Islamabad,33.7104,73.1338,2026-02-27 00:00:00+00:00,13.6,58,947.5,0.53
Islamabad,33.7104,73.1338,2026-02-27 01:00:00+00:00,13.5,55,947.5,0.97
Islamabad,33.7104,73.1338,2026-02-27 02:00:00+00:00,13.1,58,947.8,0.89
Islamabad,33.7104,73.1338,2026-02-27 03:00:00+00:00,16.0,55,948.7,1.04
Islamabad,33.7104,73.1338,2026-02-27 04:00:00+00:00,19.3,47,949.8,0.45
Islamabad,33.7104,73.1338,2026-02-27 05:00:00+00:00,22.0,40,950.1,0.41
Islamabad,33.7104,73.1338,2026-02-27 06:00:00+00:00,23.4,32,950.3,1.51
Islamabad,33.7104,73.1338,2026-02-27 07:00:00+00:00,24.6,28,950.1,1.08
Islamabad,33.7104,73.1338,2026-02-27 08:00:00+00:00,25.4,27,949.3,1.22
Islamabad,33.7104,73.1338,2026-02-27 09:00:00+00:00,25.0,27,948.6,2.7
Islamabad,33.7104,73.1338,2026-02-27 10:00:00+00:00,24.3,28,948.3,0.85
Islamabad,33.7104,73.1338,2026-02-27 11:00:00+00:00,24.1,30,947.8,1.2
Islamabad,33.7104,73.1338,2026-02-27 12:00:00+00:00,23.5,39,947.0,0.16
Islamabad,33.7104,73.1338,2026-02-27 13:00:00+00:00,20.3,37,946.7,0.4
Islamabad,33.7104,73.1338,2026-02-27 14:00:00+00:00,17.6,48,947.0,1.64
Islamabad,33.7104,73.1338,2026-02-27 15:00:00+00:00,15.3,61,946.9,2.45
Islamabad,33.7104,73.1338,2026-02-27 16:00:00+00:00,13.8,66,947.0,2.18
Islamabad,33.7104,73.1338,2026-02-27 17:00:00+00:00,13.8,65,947.1,2.04
Islamabad,33.7104,73.1338,2026-02-27 18:00:00+00:00,14.3,62,947.3,1.61
Islamabad,33.7104,73.1338,2026-02-27 19:00:00+00:00,15.0,55,947.6,1.6
Islamabad,33.7104,73.1338,2026-02-27 20:00:00+00:00,15.0,50,947.7,1.76
Islamabad,33.7104,73.1338,2026-02-27 21:00:00+00:00,14.3,50,947.6,1.56
Islamabad,33.7104,73.1338,2026-02-27 22:00:00+00:00,13.6,55,947.3,1.35
Islamabad,33.7104,73.1338,2026-02-27 23:00:00+00:00,13.0,58,947.0,1.35
Islamabad,33.7104,73.1338,2026-02-28 00:00:00+00:00,13.8,55,947.0,0.92
Islamabad,33.7104,73.1338,2026-02-28 01:00:00+00:00,13.8,58,947.7,1.24
Islamabad,33.7104,73.1338,2026-02-28 02:00:00+00:00,13.5,61,948.3,1.08
Islamabad,33.7104,73.1338,2026-02-28 03:00:00+00:00,15.7,61,949.6,1.06
Islamabad,33.7104,73.1338,2026-02-28 04:00:00+00:00,19.5,53,950.9,0.52
Islamabad,33.7104,73.1338,2026-02-28 05:00:00+00:00,22.2,41,951.4,1.03
Islamabad,33.7104,73.1338,2026-02-28 06:00:00+00:00,23.4,35,951.6,1.91
Islamabad,33.7104,73.1338,2026-02-28 07:00:00+00:00,24.8,29,951.3,1.43
Islamabad,33.7104,73.1338,2026-02-28 08:00:00+00:00,25.4,27,950.5,1.35
